CardID,CustomerID,CardType,CardStatus
CR11246,C02564,Debit,Blocked
CR11247,C00988,Debit,Expired
CR11248,C02625,Debit,Expired
CR11249,C01292,Credit,Active
CR11250,C01532,Debit,Expired
CR11251,C01346,Credit,Active
CR11252,C02616,Debit,Active
CR11253,C02673,Debit,Active
CR11254,C04969,Debit,Active
CR11255,C04710,Credit,Expired
CR11256,C01518,Credit,Blocked
CR11257,C04376,Debit,Expired
CR11258,C04490,Debit,Blocked
CR11259,C02265,Credit,Blocked
CR11260,C00838,Debit,Active
CR11261,C02183,Credit,Active
CR11262,C03556,Debit,Active
CR11263,C01273,Debit,Expired
CR11264,C00549,Debit,Expired
CR11265,C03674,Credit,Expired
CR11266,C01565,Debit,Active
CR11267,C03003,Credit,Expired
CR11268,C04568,Debit,Blocked
CR11269,C03380,Credit,Blocked
CR11270,C04456,Debit,Blocked
CR11271,C04030,Credit,Expired
CR11272,C03024,Debit,Blocked
CR11273,C04145,Credit,Blocked
CR11274,C00332,Credit,Active
CR11275,C02012,Credit,Active
CR11276,C04187,Debit,Expired
CR11277,C03542,Debit,Expired
CR11278,C01971,Debit,Blocked
CR11279,C00798,Credit,Active
CR11280,C04765,Debit,Active
CR11281,C03847,Credit,Expired
CR11282,C00778,Debit,Expired
CR11283,C04149,Credit,Active
CR11284,C01051,Debit,Active
CR11285,C01116,Credit,Expired
CR11286,C04801,Debit,Active
CR11287,C03224,Credit,Expired
CR11288,C01622,Debit,Blocked
CR11289,C01440,Credit,Expired
CR11290,C00974,Debit,Active
CR11291,C00115,Debit,Blocked
CR11292,C01724,Credit,Expired
CR11293,C01380,Credit,Blocked
CR11294,C01065,Debit,Expired
CR11295,C02179,Credit,Active
CR11296,C00736,Debit,Active
CR11297,C02773,Debit,Active
CR11298,C03167,Debit,Expired
CR11299,C01339,Credit,Expired
CR11300,C02708,Credit,Blocked
CR11301,C01289,Debit,Expired
CR11302,C01830,Credit,Expired
CR11303,C04443,Credit,Blocked
CR11304,C01190,Credit,Active
CR11305,C02687,Debit,Expired
CR11306,C00284,Debit,Expired
CR11307,C01298,Debit,Expired
CR11308,C03054,Debit,Blocked
CR11309,C02003,Credit,Active
CR11310,C04061,Debit,Active
CR11311,C03293,Credit,Blocked
CR11312,C04427,Credit,Active
CR11313,C03866,Debit,Expired
CR11314,C02014,Credit,Expired
CR11315,C04799,Debit,Expired
CR11316,C02487,Debit,Expired
CR11317,C00790,Debit,Expired
CR11318,C04989,Debit,Expired
CR11319,C03858,Credit,Expired
CR11320,C04836,Credit,Active
CR11321,C03646,Credit,Active
CR11322,C01797,Credit,Active
CR11323,C00779,Debit,Blocked
CR11324,C03948,Credit,Active
CR11325,C00341,Debit,Active
CR11326,C00257,Credit,Expired
CR11327,C02957,Debit,Expired
CR11328,C02814,Debit,Blocked
CR11329,C04508,Debit,Blocked
CR11330,C03310,Credit,Expired
CR11331,C02225,Credit,Blocked
CR11332,C03902,Debit,Blocked
CR11333,C04117,Credit,Expired
CR11334,C02883,Credit,Active
CR11335,C03678,Credit,Blocked
CR11336,C04854,Credit,Expired
CR11337,C04909,Debit,Active
CR11338,C04991,Credit,Active
CR11339,C01776,Debit,Active
CR11340,C00798,Debit,Active
CR11341,C01926,Debit,Blocked
CR11342,C01815,Debit,Active
CR11343,C00659,Credit,Active
CR11344,C02718,Credit,Expired
CR11345,C04219,Credit,Blocked
CR11346,C01768,Credit,Blocked
CR11347,C04927,Debit,Active
CR11348,C04719,Debit,Blocked
CR11349,C00166,Credit,Active
CR11350,C04858,Debit,Blocked
CR11351,C00942,Credit,Blocked
CR11352,C02758,Debit,Blocked
CR11353,C03534,Credit,Active
CR11354,C02315,Credit,Expired
CR11355,C04048,Debit,Expired
CR11356,C03499,Debit,Active
CR11357,C04309,Debit,Active
CR11358,C01118,Credit,Blocked
CR11359,C02308,Credit,Active
CR11360,C04513,Debit,Blocked
CR11361,C02572,Credit,Active
CR11362,C00714,Credit,Expired
CR11363,C02665,Debit,Blocked
CR11364,C03738,Credit,Expired
CR11365,C02462,Credit,Expired
CR11366,C02324,Debit,Expired
CR11367,C01182,Debit,Blocked
CR11368,C04354,Credit,Active
CR11369,C02468,Debit,Expired
CR11370,C01705,Debit,Active
CR11371,C01789,Debit,Active
CR11372,C01312,Debit,Blocked
CR11373,C03285,Debit,Expired
CR11374,C03820,Credit,Active
CR11375,C02979,Credit,Blocked
CR11376,C04342,Credit,Expired
CR11377,C01838,Credit,Blocked
CR11378,C01485,Debit,Expired
CR11379,C01114,Debit,Expired
CR11380,C04649,Credit,Expired
CR11381,C01199,Credit,Blocked
CR11382,C03078,Debit,Expired
CR11383,C02638,Debit,Active
CR11384,C03184,Debit,Active
CR11385,C02949,Debit,Expired
CR11386,C01197,Credit,Expired
CR11387,C02007,Debit,Blocked
CR11388,C01576,Credit,Active
CR11389,C00794,Credit,Blocked
CR11390,C02946,Debit,Active
CR11391,C02530,Credit,Expired
CR11392,C03143,Debit,Blocked
CR11393,C03930,Debit,Expired
CR11394,C00571,Debit,Active
CR11395,C04163,Debit,Blocked
CR11396,C03202,Credit,Active
CR11397,C04521,Debit,Expired
CR11398,C03480,Credit,Blocked
CR11399,C03230,Credit,Expired
CR11400,C02330,Debit,Active
CR11401,C04442,Credit,Active
CR11402,C04677,Debit,Expired
CR11403,C02378,Credit,Expired
CR11404,C03843,Credit,Expired
CR11405,C04792,Debit,Blocked
CR11406,C00853,Debit,Blocked
CR11407,C04467,Credit,Blocked
CR11408,C03234,Credit,Active
CR11409,C00695,Credit,Blocked
CR11410,C01007,Debit,Active
CR11411,C00146,Credit,Active
CR11412,C00346,Debit,Expired
CR11413,C03725,Debit,Active
CR11414,C00454,Debit,Blocked
CR11415,C02646,Debit,Active
CR11416,C02827,Debit,Active
CR11417,C04223,Debit,Blocked
CR11418,C00877,Debit,Blocked
CR11419,C03697,Debit,Expired
CR11420,C01763,Credit,Blocked
CR11421,C02528,Credit,Active
CR11422,C01842,Debit,Active
CR11423,C02982,Credit,Active
CR11424,C02790,Debit,Active
CR11425,C00667,Debit,Blocked
CR11426,C03080,Debit,Blocked
CR11427,C02833,Credit,Active
CR11428,C03424,Debit,Blocked
CR11429,C03385,Debit,Blocked
CR11430,C03737,Debit,Active
CR11431,C03063,Credit,Active
CR11432,C03693,Credit,Active
CR11433,C00416,Debit,Active
CR11434,C01513,Credit,Blocked
CR11435,C04724,Debit,Active
CR11436,C00862,Debit,Active
CR11437,C04178,Debit,Expired
CR11438,C03009,Credit,Active
CR11439,C00710,Debit,Blocked
CR11440,C00056,Debit,Expired
CR11441,C00665,Credit,Expired
CR11442,C01244,Debit,Active
CR11443,C02462,Credit,Blocked
CR11444,C00458,Credit,Expired
CR11445,C00505,Debit,Expired
CR11446,C04738,Credit,Expired
CR11447,C02637,Debit,Expired
CR11448,C01845,Credit,Blocked
CR11449,C04118,Credit,Expired
CR11450,C01697,Debit,Blocked
CR11451,C03145,Debit,Expired
CR11452,C03684,Credit,Active
CR11453,C04994,Debit,Active
CR11454,C02917,Debit,Active
CR11455,C03149,Debit,Expired
CR11456,C00162,Credit,Blocked
CR11457,C04720,Credit,Blocked
CR11458,C04583,Debit,Blocked
CR11459,C01845,Debit,Expired
CR11460,C03854,Debit,Active
CR11461,C01812,Debit,Expired
CR11462,C01956,Credit,Blocked
CR11463,C01620,Debit,Blocked
CR11464,C03482,Debit,Blocked
CR11465,C00093,Debit,Active
CR11466,C03152,Debit,Blocked
CR11467,C04658,Credit,Blocked
CR11468,C04031,Credit,Blocked
CR11469,C04849,Debit,Expired
CR11470,C00419,Credit,Expired
CR11471,C01500,Credit,Blocked
CR11472,C00941,Credit,Active
CR11473,C03996,Debit,Active
CR11474,C04629,Credit,Blocked
CR11475,C01476,Debit,Blocked
CR11476,C03198,Credit,Expired
CR11477,C00057,Credit,Blocked
CR11478,C00305,Debit,Expired
CR11479,C01460,Debit,Active
CR11480,C01949,Credit,Blocked
CR11481,C04031,Debit,Blocked
CR11482,C00051,Credit,Blocked
CR11483,C01216,Debit,Expired
CR11484,C02172,Credit,Active
CR11485,C02200,Credit,Blocked
CR11486,C02475,Debit,Expired
CR11487,C04812,Debit,Blocked
CR11488,C00716,Credit,Blocked
CR11489,C03577,Debit,Active
CR11490,C02994,Credit,Active
CR11491,C00658,Credit,Blocked
CR11492,C01436,Debit,Expired
CR11493,C01008,Debit,Blocked
CR11494,C04547,Debit,Expired
CR11495,C04890,Credit,Blocked
CR11496,C02679,Debit,Expired
CR11497,C01584,Debit,Blocked
CR11498,C04315,Debit,Expired
CR11499,C03413,Debit,Active
CR11500,C00942,Credit,Blocked
CR11501,C04634,Debit,Active
CR11502,C04518,Credit,Active
CR11503,C04214,Debit,Expired
CR11504,C00850,Debit,Expired
CR11505,C00279,Credit,Expired
CR11506,C02806,Credit,Blocked
CR11507,C03426,Debit,Expired
CR11508,C01495,Debit,Blocked
CR11509,C01796,Debit,Blocked
CR11510,C04298,Debit,Expired
CR11511,C01194,Debit,Expired
CR11512,C01529,Credit,Expired
CR11513,C01805,Debit,Active
CR11514,C04104,Credit,Expired
CR11515,C03151,Debit,Expired
CR11516,C01683,Debit,Active
CR11517,C03434,Debit,Expired
CR11518,C03875,Credit,Blocked
CR11519,C01558,Debit,Blocked
CR11520,C04066,Credit,Active
CR11521,C01565,Credit,Expired
CR11522,C02401,Credit,Expired
CR11523,C02957,Debit,Blocked
CR11524,C02968,Credit,Expired
CR11525,C04266,Credit,Expired
CR11526,C02978,Debit,Blocked
CR11527,C00419,Credit,Blocked
CR11528,C02033,Credit,Blocked
CR11529,C01031,Debit,Active
CR11530,C01570,Credit,Expired
CR11531,C02385,Debit,Active
CR11532,C03727,Debit,Blocked
CR11533,C00430,Credit,Expired
CR11534,C03868,Debit,Active
CR11535,C00839,Debit,Expired
CR11536,C02403,Debit,Active
CR11537,C01978,Debit,Active
CR11538,C02638,Credit,Active
CR11539,C02870,Credit,Active
CR11540,C01164,Credit,Active
CR11541,C03854,Debit,Blocked
CR11542,C01896,Credit,Active
CR11543,C03453,Credit,Blocked
CR11544,C01728,Debit,Blocked
CR11545,C03242,Credit,Expired
CR11546,C00193,Credit,Blocked
CR11547,C04082,Credit,Blocked
CR11548,C03094,Credit,Expired
CR11549,C01576,Credit,Active
CR11550,C02254,Debit,Active
CR11551,C04137,Debit,Expired
CR11552,C01047,Debit,Blocked
CR11553,C03387,Debit,Active
CR11554,C02100,Debit,Blocked
CR11555,C02807,Credit,Blocked
CR11556,C01181,Credit,Expired
CR11557,C00610,Debit,Blocked
CR11558,C03943,Debit,Expired
CR11559,C02668,Debit,Blocked
CR11560,C03845,Debit,Active
CR11561,C01879,Credit,Expired
CR11562,C03045,Credit,Active
CR11563,C02736,Debit,Expired
CR11564,C02639,Debit,Blocked
CR11565,C00100,Credit,Expired
CR11566,C03143,Debit,Expired
CR11567,C02492,Debit,Expired
CR11568,C00718,Credit,Blocked
CR11569,C03567,Debit,Active
CR11570,C03765,Debit,Expired
CR11571,C03774,Debit,Active
CR11572,C00865,Credit,Active
CR11573,C03908,Credit,Active
CR11574,C00849,Credit,Expired
CR11575,C04564,Credit,Expired
CR11576,C01487,Debit,Expired
CR11577,C04586,Credit,Blocked
CR11578,C00815,Credit,Active
CR11579,C02621,Debit,Expired
CR11580,C01400,Credit,Active
CR11581,C02134,Debit,Expired
CR11582,C00192,Debit,Active
CR11583,C03217,Debit,Active
CR11584,C01803,Credit,Active
CR11585,C01135,Debit,Expired
CR11586,C02192,Credit,Expired
CR11587,C02383,Debit,Active
CR11588,C03802,Credit,Active
CR11589,C02740,Debit,Active
CR11590,C02979,Credit,Expired
CR11591,C01024,Debit,Active
CR11592,C03931,Credit,Expired
CR11593,C02021,Debit,Blocked
CR11594,C04719,Credit,Expired
CR11595,C02609,Credit,Blocked
CR11596,C03403,Debit,Blocked
CR11597,C02171,Debit,Active
CR11598,C03211,Debit,Active
CR11599,C04525,Credit,Blocked
CR11600,C00233,Credit,Blocked
CR11601,C01652,Credit,Expired
CR11602,C01559,Credit,Expired
CR11603,C02075,Credit,Expired
CR11604,C04484,Credit,Blocked
CR11605,C00980,Debit,Active
CR11606,C03112,Credit,Blocked
CR11607,C00505,Credit,Active
CR11608,C01937,Debit,Active
CR11609,C00006,Debit,Blocked
CR11610,C00527,Credit,Active
CR11611,C04038,Debit,Expired
CR11612,C04790,Credit,Expired
CR11613,C02531,Debit,Expired
CR11614,C01053,Credit,Blocked
CR11615,C02868,Credit,Blocked
CR11616,C04959,Debit,Blocked
CR11617,C03280,Credit,Blocked
CR11618,C02022,Debit,Blocked
CR11619,C03654,Debit,Blocked
CR11620,C01596,Debit,Expired
CR11621,C02048,Credit,Active
CR11622,C04992,Credit,Active
CR11623,C00223,Credit,Active
CR11624,C03426,Debit,Expired
CR11625,C04973,Debit,Active
CR11626,C03691,Debit,Active
CR11627,C03179,Credit,Expired
CR11628,C02540,Debit,Expired
CR11629,C02789,Debit,Active
CR11630,C02863,Debit,Active
CR11631,C02643,Credit,Blocked
CR11632,C02651,Debit,Expired
CR11633,C02065,Credit,Expired
CR11634,C02996,Credit,Active
CR11635,C00930,Debit,Active
CR11636,C04726,Debit,Blocked
CR11637,C04894,Debit,Blocked
CR11638,C02927,Credit,Expired
CR11639,C02723,Credit,Blocked
CR11640,C02235,Credit,Active
CR11641,C02104,Credit,Expired
CR11642,C00213,Debit,Blocked
CR11643,C02076,Credit,Blocked
CR11644,C02242,Credit,Blocked
CR11645,C00354,Debit,Active
CR11646,C00414,Debit,Blocked
CR11647,C04258,Credit,Blocked
CR11648,C00737,Credit,Expired
CR11649,C03307,Credit,Active
CR11650,C02360,Credit,Blocked
CR11651,C02023,Credit,Blocked
CR11652,C01154,Debit,Active
CR11653,C01900,Credit,Blocked
CR11654,C00166,Credit,Active
CR11655,C02730,Debit,Blocked
CR11656,C01230,Credit,Blocked
CR11657,C01766,Credit,Blocked
CR11658,C03362,Debit,Expired
CR11659,C00581,Debit,Expired
CR11660,C04362,Credit,Expired
CR11661,C00834,Credit,Expired
CR11662,C02977,Credit,Blocked
CR11663,C03786,Credit,Active
CR11664,C01924,Credit,Expired
CR11665,C01478,Debit,Expired
CR11666,C01656,Debit,Blocked
CR11667,C01325,Debit,Active
CR11668,C00478,Debit,Active
CR11669,C01778,Debit,Active
CR11670,C02556,Credit,Blocked
CR11671,C00055,Debit,Blocked
CR11672,C03676,Credit,Expired
CR11673,C03752,Debit,Blocked
CR11674,C00693,Credit,Blocked
CR11675,C01577,Debit,Active
CR11676,C02919,Debit,Expired
CR11677,C02537,Debit,Blocked
CR11678,C03245,Credit,Blocked
CR11679,C03261,Debit,Blocked
CR11680,C02951,Credit,Expired
CR11681,C01291,Debit,Active
CR11682,C01884,Debit,Blocked
CR11683,C03450,Credit,Blocked
CR11684,C01795,Credit,Expired
CR11685,C04949,Credit,Blocked
CR11686,C00151,Credit,Blocked
CR11687,C00109,Credit,Active
CR11688,C03671,Credit,Active
CR11689,C03283,Credit,Expired
CR11690,C01356,Credit,Expired
CR11691,C00544,Credit,Active
CR11692,C01180,Credit,Active
CR11693,C04788,Credit,Active
CR11694,C02705,Credit,Blocked
CR11695,C00204,Credit,Blocked
CR11696,C01214,Credit,Blocked
CR11697,C01159,Credit,Expired
CR11698,C02072,Debit,Blocked
CR11699,C04402,Credit,Blocked
CR11700,C04222,Debit,Active
CR11701,C00654,Credit,Blocked
CR11702,C03198,Credit,Active
CR11703,C02618,Credit,Active
CR11704,C03079,Debit,Active
CR11705,C04866,Credit,Blocked
CR11706,C01993,Debit,Blocked
CR11707,C00622,Credit,Active
CR11708,C01427,Credit,Blocked
CR11709,C02215,Credit,Blocked
CR11710,C01330,Debit,Expired
CR11711,C01257,Credit,Blocked
CR11712,C02209,Debit,Blocked
CR11713,C00576,Credit,Active
CR11714,C01520,Debit,Expired
CR11715,C02965,Credit,Expired
CR11716,C03386,Debit,Expired
CR11717,C01725,Credit,Blocked
CR11718,C02319,Debit,Blocked
CR11719,C03644,Credit,Active
CR11720,C04504,Debit,Expired
CR11721,C02288,Debit,Blocked
CR11722,C02101,Debit,Expired
CR11723,C04814,Debit,Blocked
CR11724,C00818,Credit,Blocked
CR11725,C04154,Credit,Active
CR11726,C03492,Debit,Blocked
CR11727,C02349,Debit,Blocked
CR11728,C00525,Credit,Blocked
CR11729,C01755,Debit,Active
CR11730,C01951,Debit,Active
CR11731,C04179,Credit,Blocked
CR11732,C03589,Credit,Blocked
CR11733,C02285,Debit,Active
CR11734,C03769,Debit,Active
CR11735,C01301,Credit,Blocked
CR11736,C04589,Credit,Active
CR11737,C04921,Credit,Expired
CR11738,C04950,Debit,Expired
CR11739,C03009,Debit,Expired
CR11740,C04821,Credit,Blocked
CR11741,C00561,Debit,Expired
CR11742,C03891,Debit,Active
CR11743,C03868,Debit,Expired
CR11744,C01010,Debit,Expired
CR11745,C02001,Debit,Expired
CR11746,C01665,Debit,Blocked
CR11747,C04070,Credit,Active
CR11748,C02596,Credit,Blocked
CR11749,C01495,Credit,Blocked
CR11750,C01283,Debit,Blocked
CR11751,C01935,Debit,Active
CR11752,C02874,Debit,Active
CR11753,C01753,Credit,Active
CR11754,C00205,Debit,Active
CR11755,C01471,Debit,Blocked
CR11756,C01048,Debit,Blocked
CR11757,C02495,Debit,Blocked
CR11758,C01712,Credit,Active
CR11759,C01229,Debit,Blocked
CR11760,C02577,Debit,Expired
CR11761,C03928,Credit,Active
CR11762,C01888,Credit,Blocked
CR11763,C01035,Credit,Active
CR11764,C01673,Debit,Expired
CR11765,C01555,Credit,Blocked
CR11766,C02845,Debit,Expired
CR11767,C00466,Debit,Blocked
CR11768,C04147,Credit,Expired
CR11769,C00935,Debit,Blocked
CR11770,C03580,Credit,Expired
CR11771,C00581,Debit,Expired
CR11772,C02784,Credit,Blocked
CR11773,C03689,Debit,Expired
CR11774,C02343,Debit,Blocked
CR11775,C04120,Credit,Blocked
CR11776,C00244,Debit,Blocked
CR11777,C01949,Credit,Blocked
CR11778,C04208,Credit,Blocked
CR11779,C02019,Debit,Expired
CR11780,C01543,Debit,Active
CR11781,C02965,Debit,Active
CR11782,C04412,Debit,Expired
CR11783,C01062,Credit,Blocked
CR11784,C03411,Credit,Expired
CR11785,C03314,Debit,Blocked
CR11786,C01235,Credit,Blocked
CR11787,C04014,Debit,Blocked
CR11788,C02044,Debit,Expired
CR11789,C04451,Credit,Expired
CR11790,C01766,Debit,Expired
CR11791,C01276,Debit,Active
CR11792,C01322,Credit,Active
CR11793,C00575,Debit,Expired
CR11794,C04928,Credit,Active
CR11795,C03825,Debit,Blocked
CR11796,C04736,Credit,Active
CR11797,C01265,Credit,Blocked
CR11798,C02868,Debit,Active
CR11799,C00391,Credit,Expired
CR11800,C04590,Debit,Blocked
CR11801,C04249,Debit,Expired
CR11802,C03682,Debit,Active
CR11803,C04038,Debit,Active
CR11804,C02998,Debit,Active
CR11805,C02450,Credit,Blocked
CR11806,C04762,Debit,Blocked
CR11807,C04217,Debit,Active
CR11808,C02774,Debit,Expired
CR11809,C04263,Debit,Active
CR11810,C00597,Debit,Active
CR11811,C02723,Debit,Blocked
CR11812,C00021,Credit,Expired
CR11813,C00567,Credit,Expired
CR11814,C02223,Credit,Expired
CR11815,C00507,Credit,Expired
CR11816,C02551,Credit,Active
CR11817,C00167,Debit,Expired
CR11818,C02740,Credit,Expired
CR11819,C00724,Debit,Blocked
CR11820,C03930,Debit,Blocked
CR11821,C03720,Credit,Expired
CR11822,C02144,Debit,Active
CR11823,C04852,Debit,Blocked
CR11824,C02446,Credit,Blocked
CR11825,C03832,Debit,Blocked
CR11826,C04537,Credit,Active
CR11827,C04809,Credit,Active
CR11828,C01979,Debit,Blocked
CR11829,C01298,Credit,Active
CR11830,C03936,Debit,Active
CR11831,C01639,Credit,Expired
CR11832,C01813,Debit,Blocked
CR11833,C02487,Debit,Active
CR11834,C04477,Debit,Expired
CR11835,C03112,Credit,Expired
CR11836,C01326,Debit,Blocked
CR11837,C04425,Debit,Blocked
CR11838,C02803,Debit,Blocked
CR11839,C01474,Debit,Expired
CR11840,C04077,Credit,Expired
CR11841,C04416,Debit,Blocked
CR11842,C04601,Debit,Blocked
CR11843,C00215,Debit,Blocked
CR11844,C02304,Debit,Expired
CR11845,C04913,Credit,Blocked
CR11846,C01364,Credit,Expired
CR11847,C03738,Credit,Active
CR11848,C02943,Debit,Blocked
CR11849,C02497,Credit,Blocked
CR11850,C03183,Debit,Active
CR11851,C03582,Debit,Active
CR11852,C00607,Credit,Blocked
CR11853,C01160,Debit,Expired
CR11854,C00289,Debit,Active
CR11855,C00642,Debit,Expired
CR11856,C03920,Credit,Expired
CR11857,C02441,Credit,Blocked
CR11858,C01278,Debit,Active
CR11859,C02960,Debit,Active
CR11860,C03153,Debit,Expired
CR11861,C04044,Debit,Blocked
CR11862,C02196,Credit,Blocked
CR11863,C01584,Debit,Expired
CR11864,C01524,Credit,Blocked
CR11865,C03428,Credit,Blocked
CR11866,C02113,Credit,Blocked
CR11867,C03094,Credit,Blocked
CR11868,C04226,Debit,Expired
CR11869,C01850,Debit,Blocked
CR11870,C01299,Debit,Blocked
CR11871,C01127,Debit,Expired
CR11872,C03937,Debit,Blocked
CR11873,C01197,Debit,Expired
CR11874,C00964,Credit,Expired
CR11875,C03087,Credit,Blocked
CR11876,C00009,Debit,Active
CR11877,C01211,Debit,Expired
CR11878,C04853,Debit,Active
CR11879,C02436,Credit,Active
CR11880,C04482,Debit,Expired
CR11881,C00748,Debit,Blocked
CR11882,C01197,Credit,Expired
CR11883,C03395,Debit,Blocked
CR11884,C01793,Credit,Expired
CR11885,C04560,Credit,Active
CR11886,C01045,Credit,Expired
CR11887,C04667,Debit,Expired
CR11888,C02400,Credit,Active
CR11889,C04864,Credit,Expired
CR11890,C04464,Debit,Active
CR11891,C01753,Debit,Expired
CR11892,C00182,Debit,Blocked
CR11893,C00056,Credit,Blocked
CR11894,C04967,Credit,Blocked
CR11895,C04006,Credit,Active
CR11896,C04769,Debit,Blocked
CR11897,C03495,Credit,Expired
CR11898,C04377,Debit,Expired
CR11899,C03000,Debit,Active
CR11900,C02151,Credit,Expired
CR11901,C02624,Debit,Active
CR11902,C04067,Debit,Active
CR11903,C00976,Debit,Expired
CR11904,C01648,Credit,Blocked
CR11905,C01610,Credit,Expired
CR11906,C01801,Debit,Expired
CR11907,C00222,Credit,Expired
CR11908,C00466,Credit,Blocked
CR11909,C00515,Debit,Blocked
CR11910,C00967,Credit,Blocked
CR11911,C00780,Credit,Blocked
CR11912,C04029,Credit,Active
CR11913,C04579,Credit,Active
CR11914,C01322,Debit,Active
CR11915,C03824,Credit,Expired
CR11916,C03412,Credit,Active
CR11917,C01090,Debit,Blocked
CR11918,C03465,Debit,Expired
CR11919,C04783,Credit,Blocked
CR11920,C03202,Credit,Expired
CR11921,C03591,Debit,Blocked
CR11922,C01689,Credit,Active
CR11923,C03518,Debit,Active
CR11924,C01540,Credit,Active
CR11925,C00573,Credit,Blocked
CR11926,C02822,Credit,Blocked
CR11927,C03066,Debit,Active
CR11928,C02711,Debit,Expired
CR11929,C03865,Debit,Blocked
CR11930,C04155,Debit,Active
CR11931,C03953,Credit,Expired
CR11932,C04343,Credit,Blocked
CR11933,C01868,Credit,Active
CR11934,C01583,Debit,Blocked
CR11935,C04394,Credit,Expired
CR11936,C01702,Credit,Active
CR11937,C04383,Credit,Active
CR11938,C03417,Credit,Blocked
CR11939,C04161,Debit,Expired
CR11940,C03477,Debit,Active
CR11941,C04296,Debit,Active
CR11942,C01946,Credit,Active
CR11943,C00589,Credit,Active
CR11944,C03839,Credit,Blocked
CR11945,C03932,Credit,Active
CR11946,C02555,Debit,Active
CR11947,C03141,Credit,Active
CR11948,C00534,Credit,Active
CR11949,C04915,Debit,Blocked
CR11950,C04501,Credit,Expired
CR11951,C02866,Credit,Expired
CR11952,C03478,Debit,Expired
CR11953,C04684,Credit,Active
CR11954,C01532,Credit,Expired
CR11955,C01966,Credit,Expired
CR11956,C00697,Credit,Active
CR11957,C01031,Credit,Active
CR11958,C02430,Credit,Blocked
CR11959,C04929,Credit,Expired
CR11960,C04345,Credit,Active
CR11961,C01858,Debit,Expired
CR11962,C02034,Credit,Expired
CR11963,C04624,Credit,Expired
CR11964,C00249,Debit,Active
CR11965,C04519,Credit,Active
CR11966,C04252,Debit,Active
CR11967,C00308,Debit,Expired
