AccountID,CustomerID,AccountType,Balance
A09125,C04157,Current,225365
A09126,C02615,Current,807836
A09127,C02549,Current,15813
A09128,C03807,Current,738564
A09129,C01769,Savings,551766
A09130,C00787,Savings,950877
A09131,C01072,Current,472988
A09132,C01902,Savings,428851
A09133,C02979,Savings,388034
A09134,C04007,Current,945372
A09135,C01358,Savings,832814
A09136,C03548,Savings,432308
A09137,C00246,Savings,555558
A09138,C01266,Savings,903080
A09139,C00010,Savings,706355
A09140,C03173,Current,714572
A09141,C01407,Savings,360008
A09142,C04167,Current,174796
A09143,C03089,Current,833540
A09144,C03712,Savings,273449
A09145,C04445,Current,263635
A09146,C04665,Current,826987
A09147,C01703,Current,922658
A09148,C00575,Savings,372106
A09149,C01060,Savings,344976
A09150,C00295,Current,565411
A09151,C00463,Savings,373503
A09152,C04962,Current,463423
A09153,C02465,Savings,259772
A09154,C02646,Savings,73071
A09155,C02069,Current,739121
A09156,C01524,Savings,5435
A09157,C03367,Savings,773427
A09158,C04878,Current,638805
A09159,C04879,Current,402266
A09160,C01402,Current,132496
A09161,C01460,Savings,56221
A09162,C04942,Current,144215
A09163,C02829,Current,338183
A09164,C01694,Savings,724793
A09165,C02585,Savings,709015
A09166,C00152,Current,986291
A09167,C00929,Current,109412
A09168,C01249,Current,789801
A09169,C00689,Savings,874519
A09170,C04752,Savings,723972
A09171,C03102,Savings,661825
A09172,C04461,Savings,608614
A09173,C02083,Savings,516097
A09174,C00038,Current,232747
A09175,C03303,Current,957743
A09176,C04768,Savings,515379
A09177,C00234,Savings,881426
A09178,C03977,Savings,217062
A09179,C04093,Current,586782
A09180,C01517,Current,617995
A09181,C03032,Current,702503
A09182,C00821,Savings,591749
A09183,C01586,Current,731720
A09184,C00142,Savings,263848
A09185,C03406,Current,823921
A09186,C00581,Savings,115186
A09187,C03765,Savings,879622
A09188,C00938,Savings,677093
A09189,C03951,Savings,15846
A09190,C00350,Savings,547847
A09191,C03951,Current,998277
A09192,C01093,Savings,201714
A09193,C00490,Savings,55746
A09194,C00158,Savings,978928
A09195,C02626,Savings,409420
A09196,C04179,Current,958107
A09197,C01717,Savings,577916
A09198,C01987,Savings,42598
A09199,C02741,Current,996924
A09200,C04070,Savings,964608
A09201,C02692,Savings,494537
A09202,C02720,Savings,443211
A09203,C01004,Current,100457
A09204,C01681,Current,73302
A09205,C01818,Current,630715
A09206,C01609,Savings,506976
A09207,C04132,Savings,762144
A09208,C04243,Current,629418
A09209,C03034,Current,28691
A09210,C03013,Current,204599
A09211,C02909,Current,464162
A09212,C00206,Savings,832313
A09213,C00951,Current,493585
A09214,C00549,Savings,948035
A09215,C03347,Savings,943586
A09216,C03611,Savings,348462
A09217,C02993,Current,480679
A09218,C03686,Savings,409892
A09219,C02805,Savings,73486
A09220,C03139,Current,779197
A09221,C00809,Current,383238
A09222,C02786,Current,279399
A09223,C00195,Savings,451350
A09224,C03090,Current,539628
A09225,C02403,Savings,577260
A09226,C02277,Savings,246651
A09227,C02315,Current,492491
A09228,C04144,Current,737263
A09229,C04264,Savings,231779
A09230,C02671,Current,335976
A09231,C00913,Savings,589201
A09232,C03412,Savings,614625
A09233,C04823,Savings,431090
A09234,C01575,Current,648624
A09235,C03609,Savings,525703
A09236,C02870,Current,749978
A09237,C01243,Savings,458114
A09238,C01110,Current,41655
A09239,C00231,Current,551195
A09240,C00817,Current,681615
A09241,C01994,Savings,238951
A09242,C00802,Savings,178843
A09243,C04778,Current,908165
A09244,C03816,Savings,527662
A09245,C02966,Current,471528
A09246,C04021,Savings,375240
A09247,C02490,Current,959522
A09248,C00055,Savings,350196
A09249,C01905,Savings,290194
A09250,C03930,Savings,164270
A09251,C01656,Savings,354991
A09252,C02578,Current,200117
A09253,C03885,Savings,651665
A09254,C03034,Savings,250124
A09255,C01690,Current,742079
A09256,C03127,Current,687708
A09257,C01913,Current,748409
A09258,C00061,Current,674994
A09259,C00687,Savings,274675
A09260,C03266,Current,161797
A09261,C01028,Savings,527182
A09262,C00432,Savings,907099
A09263,C02069,Savings,203213
A09264,C02237,Current,441532
A09265,C04924,Current,562468
A09266,C01457,Current,822711
A09267,C04450,Current,677588
A09268,C01105,Savings,389879
A09269,C02367,Savings,592523
A09270,C02981,Current,160166
A09271,C04800,Savings,241710
A09272,C00040,Savings,11785
A09273,C02014,Current,74134
A09274,C03698,Current,556792
A09275,C02009,Current,576335
A09276,C01001,Savings,321674
A09277,C00964,Savings,161402
A09278,C01082,Current,320693
A09279,C01869,Savings,866654
A09280,C01096,Current,948299
A09281,C00787,Current,919214
A09282,C03378,Current,586686
A09283,C02088,Current,79233
A09284,C01026,Current,23842
A09285,C04003,Current,47696
A09286,C03552,Savings,327592
A09287,C00808,Current,587027
A09288,C02532,Savings,363608
A09289,C00009,Current,439847
A09290,C04648,Current,410461
A09291,C02657,Savings,837969
A09292,C01541,Current,552521
A09293,C01779,Current,316401
A09294,C00614,Current,89912
A09295,C03852,Savings,718660
A09296,C00127,Savings,202348
A09297,C00352,Current,833561
A09298,C02106,Savings,763357
A09299,C01354,Savings,690810
A09300,C01310,Current,567654
A09301,C04519,Savings,148248
A09302,C01579,Savings,317981
A09303,C04916,Current,482981
A09304,C04283,Current,942007
A09305,C03474,Current,805730
A09306,C04891,Savings,407848
A09307,C02212,Savings,337328
A09308,C02807,Savings,583943
A09309,C00275,Current,210584
A09310,C01694,Current,808881
A09311,C02276,Current,34754
A09312,C00489,Savings,324057
A09313,C01376,Savings,858708
A09314,C02717,Current,996638
A09315,C01588,Savings,94390
A09316,C02884,Current,278378
A09317,C03732,Current,644963
A09318,C04107,Current,491889
A09319,C00802,Savings,491815
A09320,C01111,Savings,138004
A09321,C04052,Current,361285
A09322,C00911,Savings,109255
A09323,C03904,Savings,813050
A09324,C04391,Current,466661
A09325,C04458,Savings,866108
A09326,C04143,Current,563188
A09327,C02664,Savings,121464
A09328,C00507,Savings,328392
A09329,C01568,Current,950635
A09330,C03415,Current,161170
A09331,C03805,Current,938341
A09332,C03420,Current,122632
A09333,C04228,Current,896199
A09334,C01244,Current,402871
A09335,C01688,Savings,332609
A09336,C02260,Current,180061
A09337,C04954,Current,935906
A09338,C00665,Current,6559
A09339,C02040,Current,307410
A09340,C02870,Current,537666
A09341,C02925,Current,697941
A09342,C01717,Current,138135
A09343,C03742,Savings,291352
A09344,C01253,Current,189248
A09345,C02152,Current,149341
A09346,C04321,Current,373901
A09347,C00266,Savings,666623
A09348,C00676,Current,790309
A09349,C00858,Savings,92876
A09350,C02102,Savings,824784
A09351,C04210,Current,976712
A09352,C04756,Savings,593552
A09353,C02069,Current,533325
A09354,C01236,Current,496648
A09355,C01734,Current,585923
A09356,C01868,Savings,332872
A09357,C02807,Savings,952462
A09358,C03792,Savings,400576
A09359,C01417,Savings,943843
A09360,C04646,Current,258377
A09361,C01326,Current,613311
A09362,C04597,Savings,711595
A09363,C04859,Current,757862
A09364,C01349,Current,875904
A09365,C00578,Savings,824011
A09366,C02790,Current,20124
A09367,C03935,Savings,746001
A09368,C01151,Current,858194
A09369,C02345,Savings,16885
A09370,C03037,Current,61397
A09371,C04897,Savings,298768
A09372,C00846,Savings,841461
A09373,C01965,Savings,250245
A09374,C02751,Savings,715560
A09375,C03242,Savings,962397
A09376,C01346,Savings,384793
A09377,C04824,Current,386009
A09378,C01251,Current,454074
A09379,C01829,Savings,506776
A09380,C04947,Savings,139987
A09381,C04531,Current,786449
A09382,C00651,Current,608732
A09383,C02843,Current,972534
A09384,C01317,Current,693910
A09385,C00337,Current,642263
A09386,C00442,Savings,841903
A09387,C02129,Savings,111866
A09388,C02167,Savings,503316
A09389,C03520,Savings,987616
A09390,C02445,Current,908019
A09391,C01746,Savings,870566
A09392,C03319,Current,103946
A09393,C00979,Savings,144713
A09394,C03705,Current,668836
A09395,C04563,Savings,984181
A09396,C02022,Savings,792194
A09397,C02306,Savings,435998
A09398,C00133,Current,691829
A09399,C00424,Current,721391
A09400,C00459,Savings,931424
A09401,C01258,Savings,967667
A09402,C03937,Savings,488409
A09403,C02918,Current,783567
A09404,C01312,Current,709827
A09405,C03565,Savings,244715
A09406,C04528,Savings,376946
A09407,C03278,Savings,931083
A09408,C03126,Savings,129246
A09409,C04031,Savings,481905
A09410,C01841,Current,871783
A09411,C01787,Savings,836019
A09412,C00159,Savings,812062
A09413,C01673,Current,4933
A09414,C02879,Savings,835716
A09415,C03669,Savings,163974
A09416,C01561,Current,592436
A09417,C01117,Current,546290
A09418,C00852,Savings,658169
A09419,C00742,Savings,299594
A09420,C03800,Current,905398
A09421,C02277,Savings,613210
A09422,C04641,Savings,133333
A09423,C03849,Current,868017
A09424,C02382,Current,277349
A09425,C04959,Current,62560
A09426,C02593,Current,927259
A09427,C02845,Savings,94737
A09428,C04949,Current,6425
A09429,C00767,Current,583153
A09430,C03512,Current,788265
A09431,C02953,Current,533354
A09432,C00209,Savings,350752
A09433,C01261,Savings,932176
A09434,C01017,Savings,383649
A09435,C03839,Savings,919438
A09436,C00677,Current,110794
A09437,C03755,Savings,990616
A09438,C02946,Current,114922
A09439,C01163,Current,970002
A09440,C03310,Savings,968136
A09441,C02121,Savings,976529
A09442,C00790,Current,234643
A09443,C04505,Savings,470632
A09444,C04167,Savings,702468
A09445,C01454,Current,344850
A09446,C00451,Savings,944768
A09447,C03880,Savings,280839
A09448,C01631,Current,667038
A09449,C01531,Savings,858127
A09450,C02727,Current,410963
A09451,C01334,Current,150932
A09452,C01034,Savings,525119
A09453,C00552,Current,158108
A09454,C04031,Savings,898093
A09455,C00804,Savings,595511
A09456,C01553,Current,862366
A09457,C02649,Savings,147947
A09458,C02153,Savings,185220
A09459,C02787,Current,681778
A09460,C03782,Current,87965
A09461,C02823,Current,913053
A09462,C04950,Savings,349497
A09463,C03423,Current,132939
A09464,C04281,Savings,397656
A09465,C00176,Current,506634
A09466,C00349,Current,468892
A09467,C03959,Savings,644072
A09468,C00510,Savings,270019
A09469,C02191,Current,99662
A09470,C03446,Current,610155
A09471,C00297,Savings,766822
A09472,C01731,Savings,608896
A09473,C04856,Savings,297377
A09474,C03086,Savings,290899
A09475,C00677,Current,181824
A09476,C00928,Savings,54613
A09477,C00802,Savings,528754
A09478,C03877,Current,604972
A09479,C04861,Savings,262151
A09480,C00840,Savings,4002
A09481,C00870,Current,326435
A09482,C04275,Current,650634
A09483,C01502,Current,954430
A09484,C02287,Savings,125369
A09485,C02448,Savings,403406
A09486,C03349,Savings,973845
A09487,C01542,Savings,724918
A09488,C02331,Savings,826387
A09489,C02058,Current,262475
A09490,C01997,Savings,294687
A09491,C01792,Current,230620
A09492,C00441,Current,458275
A09493,C01748,Savings,287073
A09494,C03059,Current,667786
A09495,C02502,Current,308519
A09496,C04970,Current,410094
A09497,C01461,Current,994900
A09498,C03918,Savings,113438
A09499,C03078,Savings,632879
A09500,C03244,Current,246652
A09501,C02080,Current,923931
A09502,C00094,Current,63183
A09503,C01225,Current,867784
A09504,C02865,Current,472275
A09505,C02439,Savings,986065
A09506,C03009,Current,104886
A09507,C02836,Current,78555
A09508,C02323,Savings,132434
A09509,C00028,Current,344363
A09510,C02496,Current,88640
A09511,C03267,Savings,646809
A09512,C02563,Savings,158907
A09513,C04170,Current,509574
A09514,C02208,Current,359735
A09515,C03317,Savings,173772
A09516,C03565,Current,94185
A09517,C02968,Current,94369
A09518,C04428,Savings,139398
A09519,C03900,Savings,994748
A09520,C00710,Savings,73912
A09521,C04761,Savings,387974
A09522,C01473,Savings,450897
A09523,C04713,Current,632709
A09524,C02280,Current,99022
A09525,C02604,Current,541355
A09526,C03493,Current,531749
A09527,C00717,Savings,953164
A09528,C01328,Current,814880
A09529,C04172,Current,472648
A09530,C01912,Savings,420690
A09531,C03208,Current,830509
A09532,C03964,Current,218368
A09533,C01167,Current,595375
A09534,C01316,Savings,749524
A09535,C01681,Current,107704
A09536,C04462,Current,700101
A09537,C00983,Current,805814
A09538,C02834,Savings,210634
A09539,C03816,Current,950798
A09540,C04538,Current,666496
A09541,C04255,Current,711531
A09542,C04541,Savings,980981
A09543,C04950,Savings,815256
A09544,C00058,Savings,488034
A09545,C00904,Current,910696
A09546,C03409,Savings,330955
A09547,C01816,Savings,451252
A09548,C00700,Current,317745
A09549,C04658,Current,938016
A09550,C03226,Savings,420128
A09551,C02241,Savings,121307
A09552,C02570,Current,259484
A09553,C04243,Current,247341
A09554,C04942,Current,378116
A09555,C00321,Savings,125398
A09556,C00493,Current,669098
A09557,C04376,Savings,541344
A09558,C04928,Current,399441
A09559,C03012,Current,165284
A09560,C01013,Current,882999
A09561,C02609,Savings,840730
A09562,C00119,Savings,56864
A09563,C00742,Savings,835798
A09564,C01700,Savings,435696
A09565,C04338,Savings,499438
A09566,C02435,Savings,497165
A09567,C03268,Savings,226873
A09568,C03603,Current,381122
A09569,C03736,Savings,251226
A09570,C00015,Current,75373
A09571,C03960,Current,980137
A09572,C00635,Current,663648
A09573,C03285,Savings,90771
A09574,C01665,Savings,219756
A09575,C03102,Current,675731
A09576,C02768,Current,821119
A09577,C01441,Savings,796381
A09578,C04158,Current,64793
A09579,C01110,Current,454701
A09580,C03392,Savings,320048
A09581,C03769,Current,296093
A09582,C02235,Current,666113
A09583,C01696,Current,75465
A09584,C01939,Current,643592
A09585,C03673,Current,742322
A09586,C00156,Savings,315554
A09587,C04874,Savings,571830
A09588,C04970,Savings,815470
A09589,C00954,Current,840165
A09590,C03875,Savings,903936
A09591,C01797,Current,861185
A09592,C04492,Savings,445385
A09593,C04335,Current,466091
A09594,C00524,Current,569065
A09595,C03781,Current,111503
A09596,C01659,Savings,615484
A09597,C00104,Current,834541
A09598,C00796,Savings,713866
A09599,C01279,Savings,756274
A09600,C04589,Savings,251505
A09601,C04613,Current,523552
A09602,C04852,Current,370928
A09603,C02608,Savings,772960
A09604,C00787,Current,509007
A09605,C00484,Current,590769
A09606,C00067,Savings,359820
A09607,C03380,Savings,845994
A09608,C02560,Current,205740
A09609,C04285,Savings,915344
A09610,C01864,Savings,915297
A09611,C04690,Savings,300735
A09612,C04903,Savings,865471
A09613,C03572,Current,809209
A09614,C02768,Savings,359519
A09615,C00225,Current,478902
A09616,C02999,Current,555589
A09617,C03003,Current,947499
A09618,C04415,Savings,155084
A09619,C01906,Savings,19783
A09620,C00982,Savings,163605
A09621,C00878,Savings,50040
A09622,C01166,Current,687354
A09623,C04950,Current,14359
A09624,C02857,Current,49890
A09625,C01251,Current,298178
A09626,C01105,Savings,632381
A09627,C01225,Current,515739
A09628,C01652,Savings,67018
A09629,C03278,Current,469578
A09630,C04700,Current,305271
A09631,C03284,Current,900241
A09632,C02202,Savings,586337
A09633,C00062,Current,190384
A09634,C01560,Savings,768688
A09635,C04955,Savings,812480
A09636,C02616,Current,81343
A09637,C03364,Savings,813495
A09638,C03710,Current,330140
A09639,C02690,Savings,829788
A09640,C01919,Current,243324
A09641,C01185,Savings,992381
A09642,C04029,Savings,475355
A09643,C00920,Current,713870
A09644,C02089,Current,898703
A09645,C00325,Current,98029
A09646,C03709,Current,417528
A09647,C01621,Savings,814205
A09648,C02257,Savings,134787
A09649,C03875,Current,915816
A09650,C01084,Savings,505829
A09651,C03937,Savings,77567
A09652,C00052,Savings,90366
A09653,C03571,Current,68587
A09654,C00302,Savings,326574
A09655,C00436,Savings,475726
A09656,C01062,Savings,508777
A09657,C04649,Current,845980
A09658,C02851,Current,466182
A09659,C00539,Current,502689
A09660,C04017,Savings,631225
A09661,C00374,Current,586010
A09662,C03167,Savings,987867
A09663,C00967,Savings,894068
A09664,C03933,Current,254959
A09665,C04491,Current,72901
A09666,C00566,Current,816279
A09667,C02600,Current,587220
A09668,C00057,Current,867445
A09669,C00505,Current,603871
A09670,C01225,Current,843222
A09671,C04476,Savings,722229
A09672,C02148,Current,607748
A09673,C01780,Savings,11069
A09674,C02503,Savings,509120
A09675,C01918,Current,80926
A09676,C03272,Current,572906
A09677,C03895,Savings,253180
A09678,C02859,Savings,804035
A09679,C04656,Savings,902976
A09680,C03434,Savings,547522
A09681,C00871,Savings,278406
A09682,C03770,Savings,830140
A09683,C03545,Savings,24838
A09684,C02901,Savings,459325
A09685,C04580,Current,861006
A09686,C01181,Current,671574
A09687,C01348,Savings,592310
A09688,C04555,Current,126728
A09689,C04128,Current,914894
A09690,C04427,Current,750407
A09691,C04237,Current,526288
A09692,C03693,Savings,595596
A09693,C04625,Current,703950
A09694,C04792,Current,486051
A09695,C00591,Current,450275
A09696,C04758,Savings,337975
A09697,C04876,Savings,492524
A09698,C04246,Current,279523
A09699,C04440,Current,92498
A09700,C02350,Current,414204
A09701,C02243,Savings,950259
A09702,C04039,Savings,115134
A09703,C03322,Savings,709440
A09704,C00774,Current,408763
A09705,C02484,Savings,862648
A09706,C00230,Current,665743
A09707,C04798,Current,634956
A09708,C04679,Savings,676361
A09709,C01771,Current,813787
A09710,C03955,Current,243502
A09711,C02195,Savings,493397
A09712,C03918,Current,577955
A09713,C04814,Savings,712212
A09714,C04442,Savings,257575
A09715,C02980,Savings,337457
A09716,C01062,Savings,912222
A09717,C01083,Current,198293
A09718,C03606,Savings,719127
