TransactionID,AccountID,Amount,Type,Channel,Date
T046764,A08253,143273,ATM,Mobile,2025-05-09
T046765,A09925,50414,Transfer,Web,2025-01-24
T046766,A01815,120487,POS,Mobile,2025-01-24
T046767,A06132,130712,POS,Web,2025-03-10
T046768,A05037,79862,Online,ATM,2025-07-16
T046769,A09507,50405,Online,ATM,2025-03-14
T046770,A04196,53217,ATM,ATM,2025-07-17
T046771,A08064,113741,Transfer,Mobile,2026-05-12
T046772,A07165,6897,ATM,Mobile,2025-02-28
T046773,A05176,38268,Online,ATM,2025-02-05
T046774,A00159,68068,Transfer,Mobile,2025-06-04
T046775,A04209,170098,ATM,Branch,2025-06-05
T046776,A00167,84276,ATM,ATM,2025-06-13
T046777,A03891,46362,POS,ATM,2026-01-10
T046778,A03753,48464,Online,Branch,2026-01-25
T046779,A02066,125070,POS,Mobile,2026-01-22
T046780,A09278,32934,Online,Mobile,2026-05-03
T046781,A04023,35584,Transfer,Mobile,2025-08-13
T046782,A04093,110187,Transfer,ATM,2025-07-11
T046783,A05067,143720,ATM,ATM,2026-03-03
T046784,A06698,176800,ATM,Mobile,2026-02-19
T046785,A01051,115082,Online,ATM,2025-04-10
T046786,A06050,44631,Transfer,Branch,2025-08-25
T046787,A03829,8035,Online,ATM,2025-02-23
T046788,A07429,16004,POS,ATM,2025-10-11
T046789,A03111,91532,Online,ATM,2025-02-18
T046790,A09011,80570,Online,Web,2025-05-26
T046791,A07727,108230,ATM,Mobile,2025-11-16
T046792,A03629,160694,Transfer,Branch,2025-04-07
T046793,A06923,140445,Transfer,Branch,2026-02-01
T046794,A03976,94677,Transfer,ATM,2025-07-15
T046795,A04643,28814,ATM,Mobile,2026-01-08
T046796,A06550,77786,POS,Mobile,2025-11-15
T046797,A07114,87373,Transfer,Mobile,2026-03-08
T046798,A03541,182059,Online,ATM,2025-11-08
T046799,A03734,118536,POS,Web,2025-01-19
T046800,A04904,8234,Transfer,ATM,2026-04-24
T046801,A07908,127513,Transfer,Branch,2025-09-16
T046802,A09701,131204,Online,Web,2025-06-22
T046803,A09062,8805,POS,ATM,2025-11-12
T046804,A07990,182871,ATM,Mobile,2026-02-18
T046805,A07135,2210,POS,Mobile,2025-07-19
T046806,A00993,145757,Transfer,ATM,2026-01-17
T046807,A03334,148704,Transfer,Mobile,2026-03-22
T046808,A03189,88874,Online,ATM,2026-02-04
T046809,A08386,157470,Online,ATM,2025-08-23
T046810,A05282,77189,Online,Web,2026-02-14
T046811,A08352,123200,Online,Branch,2026-03-26
T046812,A05694,96458,Online,Web,2026-02-10
T046813,A01711,56841,Transfer,Mobile,2025-03-12
T046814,A06429,63868,POS,ATM,2026-04-24
T046815,A02999,187426,Online,ATM,2025-11-07
T046816,A01965,55765,Transfer,ATM,2026-01-16
T046817,A06096,199320,Online,ATM,2025-07-11
T046818,A07081,116587,Online,Web,2025-11-13
T046819,A03988,56976,Online,ATM,2025-03-20
T046820,A07572,1224,POS,Web,2025-10-24
T046821,A00023,152563,ATM,Web,2025-06-27
T046822,A00143,188233,Online,Web,2025-12-02
T046823,A05815,18096,POS,Mobile,2026-02-18
T046824,A03451,73867,Transfer,Branch,2025-05-24
T046825,A01556,183913,ATM,Mobile,2025-12-30
T046826,A06136,146161,Transfer,ATM,2025-06-12
T046827,A02966,2069,ATM,Web,2025-07-17
T046828,A05029,118038,Transfer,Mobile,2025-07-27
T046829,A04771,177395,ATM,Web,2025-02-06
T046830,A06337,76571,Transfer,Mobile,2025-01-18
T046831,A02196,193152,ATM,Branch,2025-06-12
T046832,A09171,170513,POS,Mobile,2026-01-19
T046833,A07519,94108,ATM,Mobile,2025-12-15
T046834,A08942,141155,Transfer,ATM,2025-04-16
T046835,A01916,175831,Online,Branch,2026-04-22
T046836,A01711,40856,POS,Branch,2025-06-16
T046837,A00612,148066,Transfer,Web,2025-10-09
T046838,A06826,38487,POS,Web,2025-02-27
T046839,A03541,180256,Online,Mobile,2025-01-16
T046840,A06026,59862,Online,ATM,2025-07-14
T046841,A05746,144378,POS,Branch,2026-04-15
T046842,A08779,59957,POS,Branch,2025-10-03
T046843,A01505,23321,POS,Mobile,2025-06-08
T046844,A03895,12877,ATM,Web,2025-06-16
T046845,A06885,3016,Online,Branch,2025-07-12
T046846,A03393,189315,Online,Branch,2025-11-25
T046847,A04141,5177,POS,ATM,2025-08-13
T046848,A06471,153143,POS,ATM,2026-01-15
T046849,A08317,157697,Online,Web,2025-05-14
T046850,A03481,21152,POS,Web,2026-02-12
T046851,A07935,85488,POS,Mobile,2025-12-19
T046852,A06565,110321,ATM,Web,2025-09-24
T046853,A04671,26343,POS,Web,2026-03-11
T046854,A00485,94815,ATM,Mobile,2025-06-21
T046855,A02026,44808,POS,Branch,2026-01-23
T046856,A09165,116090,POS,Branch,2026-02-12
T046857,A04186,67595,Online,ATM,2026-05-06
T046858,A07616,129658,POS,Branch,2025-04-17
T046859,A00616,2686,Online,Web,2025-08-27
T046860,A03243,110805,Transfer,ATM,2025-07-06
T046861,A02905,190115,Transfer,Mobile,2026-04-10
T046862,A00798,48359,Transfer,Mobile,2025-03-05
T046863,A04459,113561,Online,Web,2025-03-13
T046864,A08086,50609,ATM,Mobile,2025-03-22
T046865,A00373,123087,ATM,Mobile,2025-11-16
T046866,A07856,61839,ATM,Web,2026-02-16
T046867,A04276,106236,ATM,ATM,2025-10-15
T046868,A01076,123773,Online,ATM,2025-07-17
T046869,A06403,96551,Transfer,Web,2025-06-26
T046870,A09662,92469,Transfer,Mobile,2025-02-27
T046871,A03518,77263,POS,Web,2025-12-29
T046872,A07191,96000,Online,Branch,2025-01-16
T046873,A02934,70635,Online,Branch,2026-03-28
T046874,A07371,109833,POS,Mobile,2026-02-06
T046875,A06876,185880,POS,Web,2026-03-01
T046876,A09684,174107,Transfer,ATM,2025-10-29
T046877,A05673,25389,ATM,Branch,2025-12-23
T046878,A00379,35468,Online,Web,2026-03-06
T046879,A01064,95120,ATM,Mobile,2025-12-27
T046880,A03917,165512,POS,ATM,2025-02-12
T046881,A00423,110177,Online,Mobile,2025-12-15
T046882,A08927,44046,Transfer,Mobile,2025-05-27
T046883,A08956,136835,POS,Mobile,2025-11-25
T046884,A09592,194866,Transfer,ATM,2025-10-01
T046885,A09317,2911,ATM,Mobile,2026-02-05
T046886,A09892,123055,ATM,ATM,2025-12-21
T046887,A06481,62146,Transfer,Web,2025-05-28
T046888,A04219,79649,Transfer,Mobile,2025-02-11
T046889,A04757,134588,Transfer,Mobile,2026-05-04
T046890,A02891,79793,Online,Branch,2025-01-04
T046891,A06662,2373,POS,ATM,2025-03-01
T046892,A04452,196207,ATM,ATM,2026-03-13
T046893,A05826,126454,Transfer,Web,2025-09-10
T046894,A07596,56304,Transfer,Web,2025-03-28
T046895,A07380,98932,Online,Web,2025-03-09
T046896,A03285,90673,Online,ATM,2026-04-14
T046897,A04091,197785,ATM,ATM,2025-04-25
T046898,A01901,180111,POS,Mobile,2025-06-15
T046899,A02730,18627,POS,Web,2025-09-23
T046900,A09249,54708,ATM,Web,2026-03-01
T046901,A02992,84092,POS,ATM,2025-10-21
T046902,A05545,129138,ATM,ATM,2025-01-03
T046903,A03941,142065,Transfer,Branch,2025-01-25
T046904,A03533,123513,ATM,Mobile,2025-08-14
T046905,A05493,143072,Online,Branch,2025-06-18
T046906,A00523,139282,Transfer,Web,2025-02-18
T046907,A07396,29497,POS,Mobile,2025-12-14
T046908,A08018,124464,POS,Branch,2025-08-21
T046909,A09348,74618,POS,ATM,2025-06-11
T046910,A09050,130646,Transfer,Mobile,2025-01-30
T046911,A09379,61268,ATM,Branch,2025-08-08
T046912,A03058,132983,ATM,ATM,2025-03-05
T046913,A08293,35345,POS,ATM,2025-02-26
T046914,A04787,177481,Online,ATM,2025-05-09
T046915,A02343,91858,POS,ATM,2025-07-02
T046916,A05178,160059,Online,ATM,2025-02-03
T046917,A07562,156651,POS,Mobile,2025-11-28
T046918,A03957,154081,Transfer,ATM,2025-07-01
T046919,A01394,62484,Transfer,Branch,2026-03-30
T046920,A03190,108953,Online,ATM,2025-03-06
T046921,A09201,138149,Online,Web,2025-06-23
T046922,A08692,123416,ATM,ATM,2025-09-05
T046923,A09623,183950,Online,Branch,2025-06-26
T046924,A07825,143679,ATM,Web,2025-03-11
T046925,A08407,123094,Online,ATM,2025-11-13
T046926,A02719,116917,POS,ATM,2026-01-23
T046927,A00618,152755,Online,ATM,2025-02-17
T046928,A05082,105120,Online,Mobile,2025-09-22
T046929,A09835,153152,Transfer,ATM,2025-09-08
T046930,A03005,22030,Transfer,Branch,2025-04-02
T046931,A00079,41571,ATM,Web,2025-07-16
T046932,A09071,169717,POS,Mobile,2025-09-14
T046933,A06474,32451,ATM,ATM,2025-11-17
T046934,A07387,189624,Transfer,Mobile,2025-05-15
T046935,A02865,131070,ATM,ATM,2025-10-16
T046936,A07610,66959,Transfer,Branch,2025-11-02
T046937,A02396,62743,Online,Branch,2025-07-19
T046938,A00488,120857,POS,Mobile,2025-03-10
T046939,A00254,122916,POS,ATM,2025-09-02
T046940,A01332,6569,ATM,Web,2025-12-12
T046941,A00238,117295,POS,Branch,2025-08-01
T046942,A05763,142295,Transfer,Branch,2025-12-26
T046943,A05672,92651,ATM,Branch,2026-03-31
T046944,A06050,57797,Online,ATM,2025-09-25
T046945,A07951,47331,Online,ATM,2025-09-22
T046946,A02543,173868,Transfer,Branch,2025-07-10
T046947,A03041,78949,Transfer,ATM,2025-07-31
T046948,A04300,124591,ATM,Branch,2026-04-03
T046949,A00371,155745,Online,Mobile,2025-02-08
T046950,A05488,131280,ATM,ATM,2025-07-13
T046951,A02947,40862,ATM,Branch,2025-01-18
T046952,A05572,91808,Transfer,ATM,2025-01-08
T046953,A06470,165633,POS,Branch,2026-03-26
T046954,A08577,29966,POS,ATM,2025-02-04
T046955,A04321,107333,Transfer,Branch,2026-03-23
T046956,A09342,58930,ATM,Branch,2025-06-18
T046957,A07879,55670,Online,Web,2026-05-01
T046958,A05049,59151,POS,Branch,2026-05-08
T046959,A07420,136665,Transfer,Web,2025-04-15
T046960,A09428,24638,Online,Branch,2025-07-24
T046961,A07943,175697,Online,Branch,2025-10-27
T046962,A00439,118766,ATM,Branch,2025-03-31
T046963,A07326,51006,ATM,Web,2026-01-04
T046964,A06447,159543,Online,Mobile,2025-04-25
T046965,A02132,142584,Online,ATM,2025-08-04
T046966,A07900,84971,ATM,Web,2025-03-09
T046967,A01041,152979,ATM,Web,2025-12-31
T046968,A03234,172337,ATM,Branch,2025-05-20
T046969,A06633,186829,Transfer,Mobile,2025-10-08
T046970,A02464,96488,Online,Mobile,2026-01-24
T046971,A06208,11989,ATM,Web,2025-07-18
T046972,A01204,101447,Online,ATM,2025-05-18
T046973,A03944,144967,ATM,Mobile,2025-05-18
T046974,A07460,139786,Transfer,Mobile,2026-01-28
T046975,A01619,52740,ATM,Mobile,2026-01-27
T046976,A03586,26123,Online,Mobile,2025-04-28
T046977,A03255,20736,ATM,Web,2026-04-21
T046978,A00090,82349,Online,Web,2025-05-31
T046979,A02474,51531,POS,Branch,2026-04-28
T046980,A07962,150184,Online,ATM,2026-01-18
T046981,A08075,52385,Transfer,ATM,2025-04-16
T046982,A01231,77214,Transfer,Web,2026-04-11
T046983,A04474,123170,POS,ATM,2025-02-13
T046984,A00628,191251,POS,ATM,2025-04-11
T046985,A06186,191181,Transfer,Mobile,2025-10-08
T046986,A01749,176896,ATM,Branch,2025-04-08
T046987,A02295,139368,Online,Mobile,2025-02-24
T046988,A09635,177340,ATM,ATM,2026-01-20
T046989,A03794,92492,Transfer,Branch,2025-07-29
T046990,A00109,140905,POS,Branch,2025-08-18
T046991,A01452,17298,ATM,Branch,2025-06-16
T046992,A00814,7827,Transfer,Mobile,2026-03-08
T046993,A07907,109941,POS,ATM,2026-04-25
T046994,A02296,91322,ATM,ATM,2025-11-23
T046995,A05232,58418,Transfer,Branch,2025-12-16
T046996,A08919,172092,POS,Branch,2026-03-28
T046997,A08880,121742,Transfer,Branch,2026-04-02
T046998,A08686,67008,ATM,Mobile,2026-04-08
T046999,A08364,137733,ATM,ATM,2026-02-11
T047000,A09670,60136,Online,Branch,2025-09-09
T047001,A03252,44857,Transfer,ATM,2026-01-02
T047002,A09768,164264,Transfer,ATM,2025-11-01
T047003,A02200,79672,POS,Mobile,2025-02-06
T047004,A05318,51350,ATM,Branch,2025-03-07
T047005,A03948,4280,POS,Web,2025-06-27
T047006,A08978,78724,POS,Web,2026-04-27
T047007,A05034,141779,ATM,Branch,2026-03-21
T047008,A04945,47379,Online,Mobile,2025-10-06
T047009,A09415,73862,Online,Branch,2025-04-24
T047010,A02712,138134,Online,Branch,2026-05-02
T047011,A07979,174212,POS,Branch,2025-04-15
T047012,A07206,117462,Online,ATM,2025-08-28
T047013,A08407,136097,Online,Branch,2026-03-11
T047014,A09914,199611,Transfer,Branch,2026-01-27
T047015,A05893,59851,ATM,Mobile,2025-09-01
T047016,A04916,2188,Transfer,ATM,2025-05-01
T047017,A07628,63749,Transfer,Mobile,2025-08-14
T047018,A03775,167416,Transfer,ATM,2026-01-07
T047019,A07759,19054,Online,Branch,2025-12-24
T047020,A08022,95496,ATM,Web,2025-03-04
T047021,A07120,198868,Transfer,Mobile,2025-01-21
T047022,A00215,71556,ATM,Mobile,2025-02-10
T047023,A08614,155934,ATM,Mobile,2025-05-08
T047024,A01745,600,Online,Mobile,2025-10-01
T047025,A00149,58015,ATM,Branch,2025-04-18
T047026,A02670,105868,Transfer,Mobile,2025-12-28
T047027,A09216,51322,POS,Web,2025-03-30
T047028,A01370,69867,Transfer,ATM,2025-07-11
T047029,A01098,29005,Online,ATM,2025-07-28
T047030,A03834,162055,POS,Mobile,2026-04-19
T047031,A08721,172606,ATM,ATM,2025-02-26
T047032,A09621,120225,POS,Web,2025-05-25
T047033,A02294,42515,Transfer,Branch,2026-03-25
T047034,A02340,163135,POS,Web,2025-06-01
T047035,A06519,190663,Transfer,Branch,2025-03-13
T047036,A09405,109890,Transfer,Web,2025-05-08
T047037,A08928,143188,Transfer,ATM,2025-10-25
T047038,A06304,2716,Transfer,ATM,2026-03-08
T047039,A08744,135531,ATM,Web,2025-09-15
T047040,A00525,58792,Transfer,ATM,2026-01-10
T047041,A02946,196711,Transfer,ATM,2025-09-03
T047042,A09085,54048,POS,Branch,2025-05-17
T047043,A01464,98020,Online,Branch,2025-03-12
T047044,A09266,85539,POS,Branch,2025-11-09
T047045,A08104,165395,Transfer,Web,2025-03-22
T047046,A03309,171118,Online,Mobile,2026-02-07
T047047,A02635,43114,Transfer,Branch,2026-02-14
T047048,A05917,22643,ATM,Branch,2025-09-04
T047049,A01694,143733,ATM,ATM,2025-09-04
T047050,A09117,131488,ATM,Web,2026-05-06
T047051,A00861,62125,POS,ATM,2026-02-08
T047052,A04711,113723,ATM,Branch,2025-03-23
T047053,A04929,150034,Online,Web,2025-09-21
T047054,A08468,177418,Online,Branch,2025-08-24
T047055,A03910,141224,Transfer,ATM,2025-03-16
T047056,A09968,37370,Online,Mobile,2025-02-19
T047057,A09871,1344,POS,Mobile,2025-02-09
T047058,A04665,184915,Transfer,Web,2025-04-09
T047059,A08683,139251,POS,ATM,2025-07-17
T047060,A03712,180865,ATM,ATM,2025-03-05
T047061,A01265,105195,Transfer,Branch,2026-01-04
T047062,A06510,77306,Online,ATM,2025-02-28
T047063,A02858,125817,Transfer,Web,2025-09-02
T047064,A01140,66562,Transfer,ATM,2025-01-27
T047065,A08097,140805,Online,Web,2025-03-27
T047066,A00086,327,POS,ATM,2025-01-19
T047067,A07592,59803,Transfer,Mobile,2025-12-15
T047068,A04891,124462,Transfer,Mobile,2026-03-29
T047069,A00700,198152,ATM,Branch,2025-05-30
T047070,A04956,118947,Online,Mobile,2026-04-02
T047071,A06226,156050,Transfer,ATM,2025-08-17
T047072,A01274,87318,Online,Web,2025-09-05
T047073,A03844,23159,Online,Web,2025-08-27
T047074,A00013,85190,Online,Mobile,2026-04-01
T047075,A06863,89760,ATM,Web,2026-03-14
T047076,A01612,34730,Online,Mobile,2025-10-26
T047077,A01507,16318,POS,Mobile,2026-03-25
T047078,A03135,54754,Online,Web,2025-09-24
T047079,A04888,94657,Transfer,ATM,2025-01-26
T047080,A06730,24579,Online,Mobile,2025-09-10
T047081,A04461,9876,Transfer,Mobile,2025-03-21
T047082,A03717,145805,Transfer,Web,2025-01-23
T047083,A01591,36038,ATM,Branch,2026-01-28
T047084,A06146,104642,ATM,ATM,2026-03-26
T047085,A07287,168488,POS,Branch,2026-02-25
T047086,A08760,18974,ATM,Branch,2025-02-01
T047087,A08306,179223,Online,Branch,2025-04-30
T047088,A03646,135999,POS,Branch,2025-11-15
T047089,A02691,116370,Transfer,Web,2025-09-08
T047090,A05685,169447,ATM,ATM,2026-04-09
T047091,A00503,129284,Online,Branch,2025-02-01
T047092,A07548,31513,Transfer,Branch,2025-01-30
T047093,A01454,2095,Transfer,Mobile,2025-12-22
T047094,A09626,27806,Transfer,Web,2025-10-06
T047095,A07482,177610,Online,ATM,2026-02-09
T047096,A04017,99407,Transfer,Mobile,2025-09-04
T047097,A01819,183362,Transfer,ATM,2025-02-25
T047098,A02895,112799,ATM,ATM,2025-05-23
T047099,A05117,181842,Online,Web,2025-10-27
T047100,A05687,35848,Transfer,Branch,2026-01-24
T047101,A07425,91782,ATM,Mobile,2025-05-11
T047102,A02210,191929,POS,Mobile,2026-01-04
T047103,A00189,132424,Online,Branch,2025-10-30
T047104,A05342,123568,Transfer,Web,2026-02-24
T047105,A04552,84223,POS,Mobile,2026-04-19
T047106,A06353,20419,Online,Mobile,2026-03-24
T047107,A04022,153462,POS,ATM,2025-04-01
T047108,A00731,8925,Online,ATM,2025-12-15
T047109,A00595,3869,ATM,ATM,2025-07-12
T047110,A05307,164691,Online,Branch,2026-02-16
T047111,A08115,99114,POS,ATM,2025-05-20
T047112,A06322,42799,Transfer,ATM,2025-10-03
T047113,A05691,162436,ATM,Web,2026-03-01
T047114,A09527,193038,POS,Web,2025-10-17
T047115,A07816,189053,Transfer,Web,2025-06-13
T047116,A02630,189765,ATM,Branch,2025-09-11
T047117,A09970,16027,Transfer,ATM,2026-02-15
T047118,A09410,143140,ATM,Mobile,2025-10-29
T047119,A09801,45056,Transfer,ATM,2025-11-14
T047120,A04671,79975,Transfer,Web,2025-12-24
T047121,A04616,91628,Transfer,Mobile,2025-10-16
T047122,A02284,28032,Online,Mobile,2026-02-26
T047123,A08905,25221,Transfer,Mobile,2025-10-04
T047124,A02695,132733,Online,Web,2025-07-17
T047125,A06751,82942,ATM,Branch,2026-02-26
T047126,A07065,22322,Transfer,Mobile,2025-06-21
T047127,A05149,177331,POS,Mobile,2025-09-26
T047128,A04240,41027,Transfer,Web,2025-04-08
T047129,A03100,88623,POS,ATM,2025-06-10
T047130,A08476,112113,ATM,ATM,2025-04-02
T047131,A02163,94216,Online,Branch,2025-12-19
T047132,A08051,156307,ATM,Web,2025-05-06
T047133,A07248,56058,Online,Mobile,2026-02-21
T047134,A03111,123267,ATM,Mobile,2025-07-27
T047135,A00719,182136,ATM,Web,2025-08-27
T047136,A01275,172767,Transfer,Branch,2025-04-06
T047137,A05959,56371,Online,Branch,2025-05-30
T047138,A09608,14595,Transfer,Branch,2026-05-05
T047139,A00201,150778,POS,ATM,2025-03-18
T047140,A03743,189512,Transfer,Mobile,2026-03-27
T047141,A08504,113991,ATM,Branch,2025-10-12
T047142,A01676,93874,Transfer,ATM,2025-03-19
T047143,A06872,51911,Transfer,Mobile,2025-11-13
T047144,A05870,155002,Transfer,Mobile,2025-03-14
T047145,A09926,169668,Online,Web,2025-01-09
T047146,A03459,172075,Online,Mobile,2025-09-26
T047147,A04580,36000,Online,Branch,2025-03-16
T047148,A00372,184682,ATM,Mobile,2025-07-03
T047149,A00437,14208,Online,Mobile,2026-05-11
T047150,A09636,35635,ATM,Branch,2025-03-03
T047151,A00706,128513,ATM,Web,2025-01-22
T047152,A03020,45246,Online,Mobile,2025-06-21
T047153,A06849,3830,Transfer,ATM,2025-01-19
T047154,A08031,14399,ATM,Mobile,2025-12-04
T047155,A04403,27247,Transfer,Mobile,2025-01-05
T047156,A00903,23553,ATM,Branch,2025-02-16
T047157,A07076,62631,POS,Mobile,2025-03-02
T047158,A08184,42395,Online,ATM,2026-02-21
T047159,A05559,41408,Online,ATM,2025-02-10
T047160,A05931,162889,Transfer,Web,2025-03-11
T047161,A07934,25354,POS,Web,2025-03-04
T047162,A01911,124296,Online,Branch,2025-12-06
T047163,A02733,163142,POS,Mobile,2026-01-31
T047164,A02130,109245,ATM,ATM,2025-09-07
T047165,A02182,158781,ATM,Mobile,2025-06-21
T047166,A02528,52316,Transfer,Mobile,2026-05-05
T047167,A03868,177488,POS,ATM,2025-09-17
T047168,A04508,38475,POS,ATM,2026-03-08
T047169,A07270,198736,ATM,Mobile,2025-03-13
T047170,A03706,61714,ATM,Web,2025-08-19
T047171,A02759,165171,ATM,ATM,2025-01-26
T047172,A04101,69284,Online,Branch,2025-09-26
T047173,A04230,126140,Transfer,Web,2025-04-18
T047174,A09831,155529,ATM,Web,2025-05-08
T047175,A04192,178601,Transfer,Web,2025-10-06
T047176,A00912,124651,POS,Branch,2025-04-19
T047177,A05816,21595,ATM,Branch,2026-03-14
T047178,A06888,36766,Online,ATM,2026-04-21
T047179,A02362,78396,ATM,ATM,2025-05-10
T047180,A08784,137836,Online,Mobile,2026-01-21
T047181,A05647,12254,Online,Web,2025-04-18
T047182,A02617,133827,Online,Branch,2025-09-22
T047183,A01273,68096,ATM,Branch,2025-10-12
T047184,A08139,18108,Online,Branch,2025-03-23
T047185,A04724,71857,POS,Branch,2025-01-27
T047186,A05699,117247,ATM,ATM,2026-01-22
T047187,A09408,128424,POS,Web,2025-03-22
T047188,A06693,130608,POS,Mobile,2025-05-23
T047189,A02877,18440,ATM,Branch,2026-01-09
T047190,A09526,138439,Transfer,Mobile,2025-11-15
T047191,A03753,55517,ATM,Mobile,2025-08-19
T047192,A07362,172832,Transfer,Branch,2025-07-10
T047193,A05842,52494,POS,Web,2025-05-17
T047194,A01349,95518,ATM,Mobile,2025-07-06
T047195,A05596,177631,ATM,Mobile,2025-11-27
T047196,A05784,87266,POS,Branch,2025-11-20
T047197,A04824,189944,Online,ATM,2025-03-09
T047198,A06928,8348,ATM,ATM,2025-07-13
T047199,A00157,62775,POS,Web,2025-08-11
T047200,A01396,187571,Online,Web,2025-01-30
T047201,A01730,5156,Online,Branch,2025-09-22
T047202,A07343,37366,POS,Web,2025-09-21
T047203,A02530,46482,Online,ATM,2025-02-10
T047204,A04479,14842,Transfer,ATM,2025-10-17
T047205,A01905,118464,POS,Branch,2026-02-17
T047206,A01252,190159,ATM,Mobile,2025-09-23
T047207,A05837,180410,POS,ATM,2025-05-22
T047208,A02032,14619,Online,Web,2025-06-10
T047209,A06514,119310,Transfer,Branch,2025-10-08
T047210,A06228,145475,Online,Mobile,2025-03-27
T047211,A04555,70584,ATM,ATM,2025-01-24
T047212,A09622,113771,POS,Branch,2026-01-08
T047213,A05186,72603,ATM,ATM,2025-09-03
T047214,A08847,188291,Transfer,Branch,2026-03-18
T047215,A08474,141943,Transfer,Web,2025-03-21
T047216,A02543,31683,POS,Mobile,2026-04-15
T047217,A01796,93124,POS,Web,2025-11-12
T047218,A09501,186355,Transfer,ATM,2025-02-17
T047219,A01870,43816,ATM,Web,2025-08-19
T047220,A09332,191037,Online,Web,2025-06-29
T047221,A08837,42067,Transfer,Branch,2026-04-27
T047222,A09851,22884,ATM,Branch,2025-12-21
T047223,A06296,103372,Online,Mobile,2025-05-28
T047224,A08238,143180,Transfer,Web,2026-03-13
T047225,A09290,110623,Online,Mobile,2025-04-24
T047226,A05010,152525,ATM,Web,2025-11-13
T047227,A09732,6507,ATM,Branch,2025-12-24
T047228,A01388,85379,Transfer,Web,2026-03-13
T047229,A02445,156022,Online,ATM,2025-09-22
T047230,A00202,42410,Online,Branch,2025-11-20
T047231,A05341,140210,ATM,ATM,2026-04-22
T047232,A09968,176496,ATM,Branch,2025-10-26
T047233,A08857,135890,Online,Web,2025-11-22
T047234,A01571,91830,POS,ATM,2025-08-30
T047235,A02110,92594,POS,Mobile,2026-01-22
T047236,A07380,51839,ATM,Branch,2025-06-02
T047237,A04912,86476,Online,Branch,2025-06-02
T047238,A02630,120256,Transfer,Web,2025-09-15
T047239,A05293,185008,ATM,ATM,2025-05-16
T047240,A05335,199336,Online,Mobile,2025-06-02
T047241,A08397,171681,Transfer,ATM,2026-04-25
T047242,A03112,109944,POS,Branch,2026-04-28
T047243,A00181,112889,POS,ATM,2026-04-16
T047244,A02189,42615,ATM,Branch,2026-05-08
T047245,A09495,96699,Online,Mobile,2025-12-02
